policy_id,inception_date,expiry_date,exposure_years,vehicle_age_years,vehicle_make,vehicle_segment,cubic_capacity,idv_inr,ncb_pct,policyholder_age,policyholder_gender,region,prior_claims_3y,claim_count,claim_amount_inr,fraud_flag
ABC-MOT-003690,2024-04-07,2025-04-07,0.737,3,Maruti,Hatchback,1098,498880,35,46,M,Tier2,0,0,0.0,0
ABC-MOT-003691,2024-05-04,2025-05-04,0.663,4,Toyota,Hatchback,986,432820,35,31,M,Tier1,0,0,0.0,0
ABC-MOT-003692,2024-10-23,2025-10-23,0.1918,3,Tata,Hatchback,818,486700,45,32,F,Tier2,0,0,0.0,0
ABC-MOT-003693,2024-03-05,2025-03-05,0.8274,8,Maruti,SUV,2422,578419,0,49,F,Tier3,1,0,0.0,0
ABC-MOT-003694,2024-07-23,2025-07-23,0.4438,2,Hyundai,Hatchback,1024,602134,0,45,M,Tier1,1,0,0.0,0
ABC-MOT-003695,2024-01-31,2025-01-30,0.9205,1,Mahindra,SUV,1717,1207459,0,37,M,Tier1,2,0,0.0,0
ABC-MOT-003696,2024-09-22,2025-09-22,0.2767,3,Kia,Hatchback,1016,314748,35,35,F,Tier1,0,0,0.0,0
ABC-MOT-003697,2024-02-24,2025-02-23,0.8548,3,Tata,Sedan,1435,531231,35,42,F,Tier2,0,0,0.0,0
ABC-MOT-003698,2024-12-09,2025-12-09,0.063,3,Maruti,Hatchback,940,393106,0,18,M,Tier1,1,0,0.0,0
ABC-MOT-003699,2024-11-18,2025-11-18,0.1205,3,Hyundai,Sedan,1471,806160,35,30,M,Tier1,0,0,0.0,0
ABC-MOT-003700,2024-11-09,2025-11-09,0.1452,4,Maruti,SUV,2253,874092,0,24,F,Tier2,2,0,0.0,0
ABC-MOT-003701,2024-05-07,2025-05-07,0.6548,0,Maruti,MUV,1663,1280195,50,40,F,Tier3,0,0,0.0,0
ABC-MOT-003702,2024-10-13,2025-10-13,0.2192,19,Tata,SUV,2464,200000,50,53,M,Tier1,0,0,0.0,0
ABC-MOT-003703,2024-02-19,2025-02-18,0.8685,3,Mahindra,SUV,1562,1153969,35,45,M,Tier2,0,0,0.0,0
ABC-MOT-003704,2024-04-16,2025-04-16,0.7123,4,Maruti,Hatchback,858,284933,0,33,F,Tier3,1,0,0.0,0
ABC-MOT-003705,2024-02-18,2025-02-17,0.8712,8,Mahindra,MUV,2176,436770,35,31,M,Tier3,0,0,0.0,0
ABC-MOT-003706,2024-01-20,2025-01-19,0.9507,3,Mahindra,SUV,1645,829090,0,30,M,Tier1,1,0,0.0,0
ABC-MOT-003707,2024-05-14,2025-05-14,0.6356,5,Mahindra,SUV,2277,776680,50,63,M,Tier1,0,0,0.0,0
ABC-MOT-003708,2024-07-29,2025-07-29,0.4274,18,Maruti,Sedan,1640,200000,20,40,M,Tier1,0,0,0.0,0
ABC-MOT-003709,2024-11-11,2025-11-11,0.1397,4,Maruti,Hatchback,971,382391,25,42,M,Tier1,0,0,0.0,0
ABC-MOT-003710,2024-01-13,2025-01-12,0.9699,9,Maruti,SUV,1954,477436,20,18,M,Tier2,0,0,0.0,0
ABC-MOT-003711,2024-05-28,2025-05-28,0.5973,6,Maruti,Hatchback,1199,358179,35,25,M,Tier2,0,0,0.0,0
ABC-MOT-003712,2024-09-18,2025-09-18,0.2877,3,Maruti,Hatchback,1118,507091,35,39,M,Tier2,0,0,0.0,0
ABC-MOT-003713,2024-03-14,2025-03-14,0.8027,3,Maruti,Hatchback,1052,358364,0,34,M,Tier2,2,0,0.0,0
ABC-MOT-003714,2024-09-26,2025-09-26,0.2658,1,Maruti,SUV,1641,1019972,20,41,M,Tier3,0,0,0.0,0
ABC-MOT-003715,2024-07-27,2025-07-27,0.4329,4,Maruti,Hatchback,1035,265851,20,41,F,Tier2,0,0,0.0,0
ABC-MOT-003716,2024-07-25,2025-07-25,0.4384,3,Toyota,SUV,1539,836980,0,47,F,Tier2,1,0,0.0,0
ABC-MOT-003717,2024-02-15,2025-02-14,0.8795,2,Mahindra,SUV,1751,967919,20,18,M,Tier1,0,0,0.0,0
ABC-MOT-003718,2024-03-02,2025-03-02,0.8356,1,Maruti,Sedan,1618,1085223,20,26,M,Tier3,0,0,0.0,0
ABC-MOT-003719,2024-11-17,2025-11-17,0.1233,3,Kia,Hatchback,963,513109,0,38,F,Tier2,1,0,0.0,0
ABC-MOT-003720,2024-11-16,2025-11-16,0.126,12,Maruti,MUV,2494,216951,50,32,M,Tier1,0,0,0.0,0
ABC-MOT-003721,2024-06-14,2025-06-14,0.5507,1,Hyundai,Hatchback,1175,609966,45,36,M,Tier1,0,0,0.0,0
ABC-MOT-003722,2024-08-06,2025-08-06,0.4055,3,Honda,Sedan,1256,818760,0,41,M,Tier2,2,0,0.0,0
ABC-MOT-003723,2024-07-17,2025-07-17,0.4603,1,Hyundai,Sedan,1730,815325,25,31,M,Tier1,0,0,0.0,0
ABC-MOT-003724,2024-07-07,2025-07-07,0.4877,2,Maruti,Hatchback,1145,568234,50,42,M,Tier2,0,0,0.0,0
ABC-MOT-003725,2024-09-17,2025-09-17,0.2904,0,Maruti,SUV,1606,1939787,35,46,M,Tier1,0,0,0.0,0
ABC-MOT-003726,2024-07-26,2025-07-26,0.4356,10,Hyundai,Hatchback,954,214001,0,40,M,Tier2,1,0,0.0,0
ABC-MOT-003727,2024-02-15,2025-02-14,0.8795,0,Tata,SUV,2448,1717716,45,48,M,Tier1,0,0,0.0,0
ABC-MOT-003728,2024-01-31,2025-01-30,0.9205,3,Hyundai,Hatchback,806,377398,20,18,M,Tier2,0,0,0.0,0
ABC-MOT-003729,2024-11-07,2025-11-07,0.1507,4,Hyundai,MUV,1558,601760,20,32,M,Tier3,0,0,0.0,0
ABC-MOT-003730,2024-09-27,2025-09-27,0.263,5,Maruti,SUV,2010,1025690,25,50,M,Tier1,0,0,0.0,0
ABC-MOT-003731,2024-03-13,2025-03-13,0.8055,0,Hyundai,Hatchback,1181,519422,35,29,M,Tier1,0,0,0.0,0
ABC-MOT-003732,2024-01-23,2025-01-22,0.9425,8,Maruti,SUV,1778,519508,50,27,M,Tier1,0,0,0.0,0
ABC-MOT-003733,2024-03-21,2025-03-21,0.7836,2,Toyota,Hatchback,1109,398881,0,38,M,Tier1,1,0,0.0,0
ABC-MOT-003734,2024-07-30,2025-07-30,0.4247,3,Mahindra,MUV,2193,815862,45,39,F,Tier2,0,0,0.0,0
ABC-MOT-003735,2024-08-01,2025-08-01,0.4192,0,Hyundai,SUV,1646,1149342,35,33,M,Tier1,0,0,0.0,0
ABC-MOT-003736,2024-03-02,2025-03-02,0.8356,1,Mahindra,Sedan,1372,1043181,35,62,M,Tier1,0,1,19815.0,1
ABC-MOT-003737,2024-03-05,2025-03-05,0.8274,0,Maruti,Sedan,1574,1003064,0,43,M,Tier2,1,0,0.0,0
ABC-MOT-003738,2024-03-17,2025-03-17,0.7945,0,Maruti,MUV,1981,1142041,35,29,M,Tier3,0,0,0.0,0
ABC-MOT-003739,2024-06-11,2025-06-11,0.5589,10,Hyundai,SUV,1737,383448,35,22,F,Tier1,0,0,0.0,0
ABC-MOT-003740,2024-03-26,2025-03-26,0.7699,0,Hyundai,Sedan,1320,1047870,45,44,M,Tier3,0,0,0.0,0
ABC-MOT-003741,2024-06-16,2025-06-16,0.5452,3,Mahindra,Hatchback,1022,477548,35,28,M,Tier3,0,0,0.0,0
ABC-MOT-003742,2024-01-06,2025-01-05,0.989,12,Other,Hatchback,1131,200000,0,65,M,Tier2,1,0,0.0,0
ABC-MOT-003743,2024-12-08,2025-12-08,0.0658,3,Maruti,SUV,1912,1231669,35,45,M,Tier2,0,0,0.0,0
ABC-MOT-003744,2024-11-22,2025-11-22,0.1096,0,Maruti,SUV,2425,1450961,35,46,M,Tier2,0,0,0.0,0
ABC-MOT-003745,2024-05-03,2025-05-03,0.6658,13,Tata,SUV,2167,341735,0,42,M,Tier1,1,0,0.0,0
ABC-MOT-003746,2024-10-21,2025-10-21,0.1973,6,Maruti,SUV,1903,708566,20,53,F,Tier3,0,0,0.0,0
ABC-MOT-003747,2024-07-14,2025-07-14,0.4685,0,Maruti,SUV,2206,1624360,20,18,M,Tier3,0,0,0.0,0
ABC-MOT-003748,2024-01-12,2025-01-11,0.9726,8,Other,Sedan,1469,397301,25,25,M,Tier1,0,1,58230.0,0
ABC-MOT-003749,2024-04-14,2025-04-14,0.7178,6,Honda,SUV,2256,654676,0,52,M,Tier1,1,0,0.0,0
ABC-MOT-003750,2024-01-21,2025-01-20,0.9479,9,Kia,Hatchback,1193,200000,0,58,M,Tier1,1,0,0.0,0
ABC-MOT-003751,2024-09-16,2025-09-16,0.2932,5,Maruti,SUV,2287,883069,25,25,M,Tier2,0,0,0.0,0
ABC-MOT-003752,2024-10-13,2025-10-13,0.2192,1,Maruti,Hatchback,856,467151,35,18,M,Tier3,0,0,0.0,0
ABC-MOT-003753,2024-08-13,2025-08-13,0.3863,5,Hyundai,SUV,1571,908871,35,42,F,Tier1,0,0,0.0,0
ABC-MOT-003754,2024-01-03,2025-01-02,0.9973,6,Kia,SUV,2308,635626,35,45,M,Tier2,0,0,0.0,0
ABC-MOT-003755,2024-03-27,2025-03-27,0.7671,8,Maruti,SUV,2347,567122,25,41,M,Tier3,0,0,0.0,0
ABC-MOT-003756,2024-06-20,2025-06-20,0.5342,2,Maruti,Hatchback,1026,558763,45,39,M,Tier1,0,0,0.0,0
ABC-MOT-003757,2024-02-22,2025-02-21,0.8603,3,Maruti,SUV,1744,729777,20,18,M,Tier2,0,0,0.0,0
ABC-MOT-003758,2024-02-09,2025-02-08,0.8959,4,Mahindra,Hatchback,1152,303759,20,35,M,Tier1,0,0,0.0,0
ABC-MOT-003759,2024-04-21,2025-04-21,0.6986,3,Mahindra,Hatchback,979,423889,35,37,F,Tier1,0,0,0.0,0
ABC-MOT-003760,2024-08-04,2025-08-04,0.411,3,Tata,SUV,1792,780620,0,33,M,Tier2,2,0,0.0,0
ABC-MOT-003761,2024-02-02,2025-02-01,0.9151,1,Maruti,SUV,1866,1086836,25,18,M,Tier1,0,0,0.0,0
ABC-MOT-003762,2024-12-31,2025-12-31,0.0027,0,Mahindra,Hatchback,918,689672,0,47,M,Tier2,2,0,0.0,0
ABC-MOT-003763,2024-06-17,2025-06-17,0.5425,5,Hyundai,MUV,1782,453106,35,50,M,Tier1,0,0,0.0,0
ABC-MOT-003764,2024-03-03,2025-03-03,0.8329,8,Maruti,Sedan,1395,383378,45,30,M,Tier3,0,0,0.0,0
ABC-MOT-003765,2024-01-08,2025-01-07,0.9836,3,Maruti,MUV,2174,589195,45,37,M,Tier2,0,0,0.0,0
ABC-MOT-003766,2024-12-16,2025-12-16,0.0438,3,Hyundai,SUV,1516,786644,0,34,M,Tier3,3,0,0.0,0
ABC-MOT-003767,2024-08-05,2025-08-05,0.4082,14,Maruti,MUV,1862,200000,0,34,M,Tier2,1,0,0.0,0
ABC-MOT-003768,2024-11-12,2025-11-12,0.137,6,Other,SUV,1669,890862,50,45,F,Tier2,0,0,0.0,0
ABC-MOT-003769,2024-10-11,2025-10-11,0.2247,3,Hyundai,MUV,2148,840261,20,46,F,Tier1,0,0,0.0,0
ABC-MOT-003770,2024-12-26,2025-12-26,0.0164,2,Maruti,SUV,2494,1030727,45,52,M,Tier1,0,0,0.0,0
ABC-MOT-003771,2024-11-21,2025-11-21,0.1123,2,Tata,Hatchback,1115,439919,20,52,F,Tier2,0,0,0.0,0
ABC-MOT-003772,2024-10-07,2025-10-07,0.2356,4,Tata,Hatchback,899,374664,35,37,M,Tier2,0,0,0.0,0
ABC-MOT-003773,2024-11-07,2025-11-07,0.1507,4,Maruti,SUV,2013,963995,0,74,F,Tier2,1,0,0.0,0
ABC-MOT-003774,2024-11-09,2025-11-09,0.1452,8,Tata,Hatchback,807,200000,35,58,M,Tier1,0,0,0.0,0
ABC-MOT-003775,2024-04-03,2025-04-03,0.7479,1,Maruti,MUV,1912,864205,0,32,M,Tier1,1,0,0.0,0
ABC-MOT-003776,2024-08-05,2025-08-05,0.4082,8,Maruti,Hatchback,911,215173,20,41,M,Tier1,0,0,0.0,0
ABC-MOT-003777,2024-12-26,2025-12-26,0.0164,6,Mahindra,SUV,2001,757148,20,18,M,Tier1,0,0,0.0,0
ABC-MOT-003778,2024-11-13,2025-11-13,0.1342,2,Hyundai,Sedan,1445,921495,35,40,F,Tier2,0,0,0.0,0
ABC-MOT-003779,2024-02-08,2025-02-07,0.8986,1,Maruti,SUV,2182,1393493,45,60,M,Tier2,0,0,0.0,0
ABC-MOT-003780,2024-02-10,2025-02-09,0.8932,5,Maruti,MUV,2047,706396,35,73,F,Tier2,0,0,0.0,0
ABC-MOT-003781,2024-03-14,2025-03-14,0.8027,3,Hyundai,Sedan,1763,674921,35,38,M,Tier1,0,0,0.0,0
ABC-MOT-003782,2024-09-28,2025-09-28,0.2603,0,Maruti,SUV,1568,1560047,50,44,M,Tier2,0,0,0.0,0
ABC-MOT-003783,2024-05-24,2025-05-24,0.6082,3,Kia,Hatchback,1177,442112,25,47,M,Tier1,0,0,0.0,0
ABC-MOT-003784,2024-08-18,2025-08-18,0.3726,6,Hyundai,SUV,2290,586402,25,63,M,Tier1,0,0,0.0,0
ABC-MOT-003785,2024-02-21,2025-02-20,0.863,6,Toyota,SUV,2212,878033,20,28,M,Tier3,0,0,0.0,0
ABC-MOT-003786,2024-01-22,2025-01-21,0.9452,4,Maruti,Hatchback,1130,326427,0,71,M,Tier2,1,0,0.0,0
ABC-MOT-003787,2024-10-09,2025-10-09,0.2301,6,Honda,Hatchback,820,296144,20,36,F,Tier1,0,0,0.0,0
ABC-MOT-003788,2024-04-16,2025-04-16,0.7123,4,Maruti,Sedan,1327,621627,0,25,M,Tier1,1,0,0.0,0
ABC-MOT-003789,2024-01-16,2025-01-15,0.9616,4,Maruti,Hatchback,800,436101,0,36,M,Tier1,1,0,0.0,0
ABC-MOT-003790,2024-03-20,2025-03-20,0.7863,1,Maruti,SUV,2298,1013974,20,30,M,Tier2,0,0,0.0,0
ABC-MOT-003791,2024-04-28,2025-04-28,0.6795,6,Maruti,Hatchback,941,342880,25,45,M,Tier1,0,0,0.0,0
ABC-MOT-003792,2024-05-28,2025-05-28,0.5973,3,Kia,MUV,1861,639664,20,20,F,Tier2,0,0,0.0,0
ABC-MOT-003793,2024-11-24,2025-11-24,0.1041,7,Mahindra,MUV,2110,385815,25,41,M,Tier1,0,0,0.0,0
ABC-MOT-003794,2024-03-13,2025-03-13,0.8055,6,Tata,MUV,1923,678412,0,47,M,Tier2,1,0,0.0,0
ABC-MOT-003795,2024-08-09,2025-08-09,0.3973,0,Hyundai,SUV,2137,1281391,0,57,M,Tier2,1,0,0.0,0
ABC-MOT-003796,2024-04-10,2025-04-10,0.7288,3,Tata,Hatchback,1174,436307,20,48,M,Tier3,0,0,0.0,0
ABC-MOT-003797,2024-07-01,2025-07-01,0.5041,2,Tata,SUV,1832,1136238,25,57,M,Tier1,0,0,0.0,0
ABC-MOT-003798,2024-04-18,2025-04-18,0.7068,1,Honda,SUV,2391,1663938,35,32,M,Tier1,0,0,0.0,0
ABC-MOT-003799,2024-05-06,2025-05-06,0.6575,4,Tata,MUV,2032,841432,35,44,F,Tier1,0,1,37365.0,0
ABC-MOT-003800,2024-08-07,2025-08-07,0.4027,1,Mahindra,Hatchback,950,475726,20,18,M,Tier1,0,0,0.0,0
ABC-MOT-003801,2024-08-03,2025-08-03,0.4137,0,Maruti,Hatchback,1167,712838,0,38,M,Tier1,1,0,0.0,0
ABC-MOT-003802,2024-02-19,2025-02-18,0.8685,0,Other,MUV,1988,1002567,20,44,M,Tier1,0,0,0.0,0
ABC-MOT-003803,2024-02-27,2025-02-26,0.8466,1,Maruti,SUV,1627,1411532,0,45,M,Tier3,2,0,0.0,0
ABC-MOT-003804,2024-03-29,2025-03-29,0.7616,4,Maruti,Hatchback,914,414131,50,21,F,Tier3,0,0,0.0,0
ABC-MOT-003805,2024-11-25,2025-11-25,0.1014,14,Toyota,SUV,2345,281061,35,35,F,Tier2,0,0,0.0,0
ABC-MOT-003806,2024-04-26,2025-04-26,0.6849,2,Maruti,Hatchback,1006,508320,50,36,M,Tier1,0,0,0.0,0
ABC-MOT-003807,2024-07-30,2025-07-30,0.4247,8,Maruti,SUV,2060,646253,20,34,M,Tier2,0,0,0.0,0
ABC-MOT-003808,2024-06-13,2025-06-13,0.5534,1,Maruti,Hatchback,1072,545806,35,48,M,Tier2,0,0,0.0,0
ABC-MOT-003809,2024-05-09,2025-05-09,0.6493,2,Hyundai,Hatchback,877,584056,35,37,M,Tier2,0,1,10752.0,0
ABC-MOT-003810,2024-01-14,2025-01-13,0.9671,8,Kia,Hatchback,837,200000,25,41,M,Tier1,0,0,0.0,0
ABC-MOT-003811,2024-06-10,2025-06-10,0.5616,6,Honda,Hatchback,976,254519,45,34,M,Tier3,0,0,0.0,0
ABC-MOT-003812,2024-12-31,2025-12-31,0.0027,6,Hyundai,Sedan,1751,543257,35,52,M,Tier1,0,0,0.0,0
ABC-MOT-003813,2024-12-10,2025-12-10,0.0603,7,Other,Hatchback,850,216965,45,53,M,Tier1,0,0,0.0,0
ABC-MOT-003814,2024-04-19,2025-04-19,0.7041,14,Tata,Sedan,1631,200000,20,36,M,Tier1,0,0,0.0,0
ABC-MOT-003815,2024-07-14,2025-07-14,0.4685,5,Toyota,SUV,2479,921204,20,74,F,Tier1,0,0,0.0,0
ABC-MOT-003816,2024-04-15,2025-04-15,0.7151,0,Maruti,SUV,1596,1534712,25,30,M,Tier3,0,0,0.0,0
ABC-MOT-003817,2024-12-03,2025-12-03,0.0795,8,Hyundai,SUV,1633,438342,0,52,M,Tier2,1,0,0.0,0
ABC-MOT-003818,2024-07-22,2025-07-22,0.4466,7,Maruti,Hatchback,1147,200000,20,28,M,Tier3,0,0,0.0,0
ABC-MOT-003819,2024-12-02,2025-12-02,0.0822,8,Maruti,Hatchback,843,200000,0,49,M,Tier3,1,0,0.0,0
ABC-MOT-003820,2024-11-08,2025-11-08,0.1479,1,Mahindra,SUV,2243,1163985,25,48,F,Tier2,0,0,0.0,0
ABC-MOT-003821,2024-04-29,2025-04-29,0.6767,4,Maruti,SUV,2297,703446,45,27,M,Tier3,0,0,0.0,0
ABC-MOT-003822,2024-06-16,2025-06-16,0.5452,0,Hyundai,MUV,1813,1440955,35,38,M,Tier3,0,0,0.0,0
ABC-MOT-003823,2024-07-27,2025-07-27,0.4329,1,Tata,MUV,1791,918272,25,62,F,Tier1,0,0,0.0,0
ABC-MOT-003824,2024-04-01,2025-04-01,0.7534,3,Maruti,SUV,2021,1207583,20,30,M,Tier1,0,0,0.0,0
ABC-MOT-003825,2024-10-31,2025-10-31,0.1699,2,Hyundai,SUV,2006,1491575,35,44,M,Tier1,0,0,0.0,0
ABC-MOT-003826,2024-07-26,2025-07-26,0.4356,8,Tata,Sedan,1716,323375,25,44,M,Tier2,0,0,0.0,0
ABC-MOT-003827,2024-03-16,2025-03-16,0.7973,2,Toyota,SUV,2092,1489332,25,39,M,Tier2,0,0,0.0,0
ABC-MOT-003828,2024-06-25,2025-06-25,0.5205,20,Maruti,MUV,2468,200000,35,19,M,Tier1,0,1,25281.0,1
ABC-MOT-003829,2024-10-27,2025-10-27,0.1808,1,Other,SUV,1739,1436783,20,49,M,Tier3,0,0,0.0,0
ABC-MOT-003830,2024-06-03,2025-06-03,0.5808,3,Honda,Hatchback,912,529384,25,40,M,Tier2,0,0,0.0,0
ABC-MOT-003831,2024-09-16,2025-09-16,0.2932,0,Tata,Hatchback,896,711013,50,53,M,Tier1,0,0,0.0,0
ABC-MOT-003832,2024-12-26,2025-12-26,0.0164,4,Maruti,Hatchback,1060,301462,35,42,F,Tier2,0,0,0.0,0
ABC-MOT-003833,2024-05-02,2025-05-02,0.6685,2,Mahindra,Hatchback,813,396988,50,40,M,Tier3,0,0,0.0,0
ABC-MOT-003834,2024-12-30,2025-12-30,0.0055,19,Honda,SUV,2360,200000,35,44,M,Tier1,0,0,0.0,0
ABC-MOT-003835,2024-05-31,2025-05-31,0.589,3,Maruti,SUV,2271,1293906,20,28,M,Tier1,0,0,0.0,0
ABC-MOT-003836,2024-07-24,2025-07-24,0.4411,0,Other,Hatchback,1195,508348,0,58,M,Tier2,1,0,0.0,0
ABC-MOT-003837,2024-10-09,2025-10-09,0.2301,0,Toyota,SUV,2458,1508653,45,35,M,Tier1,0,0,0.0,0
ABC-MOT-003838,2024-01-25,2025-01-24,0.937,0,Hyundai,Hatchback,828,545960,50,35,M,Tier1,0,0,0.0,0
ABC-MOT-003839,2024-09-13,2025-09-13,0.3014,2,Mahindra,SUV,2247,1064910,35,55,M,Tier3,0,0,0.0,0
ABC-MOT-003840,2024-07-26,2025-07-26,0.4356,1,Hyundai,Hatchback,1001,498923,20,42,M,Tier1,0,0,0.0,0
ABC-MOT-003841,2024-08-27,2025-08-27,0.3479,17,Mahindra,Sedan,1641,200000,35,37,M,Tier1,0,0,0.0,0
ABC-MOT-003842,2024-12-14,2025-12-14,0.0493,0,Honda,SUV,2373,1589934,20,44,M,Tier3,0,0,0.0,0
ABC-MOT-003843,2024-06-26,2025-06-26,0.5178,5,Maruti,SUV,2083,756199,20,47,M,Tier2,0,0,0.0,0
ABC-MOT-003844,2024-12-04,2025-12-04,0.0767,2,Maruti,SUV,1503,1120487,0,38,M,Tier1,1,0,0.0,0
ABC-MOT-003845,2024-07-26,2025-07-26,0.4356,5,Maruti,Hatchback,1145,317777,20,51,M,Tier1,0,0,0.0,0
ABC-MOT-003846,2024-03-19,2025-03-19,0.789,1,Kia,SUV,1937,1206093,0,24,M,Tier1,1,0,0.0,0
ABC-MOT-003847,2024-08-26,2025-08-26,0.3507,0,Maruti,Hatchback,983,691641,0,43,M,Tier1,1,0,0.0,0
ABC-MOT-003848,2024-03-10,2025-03-10,0.8137,1,Toyota,Sedan,1550,881838,35,49,M,Tier3,0,0,0.0,0
ABC-MOT-003849,2024-11-25,2025-11-25,0.1014,2,Hyundai,SUV,2411,1168019,35,47,M,Tier1,0,0,0.0,0
ABC-MOT-003850,2024-02-25,2025-02-24,0.8521,11,Maruti,SUV,2026,303621,45,18,M,Tier1,0,0,0.0,0
ABC-MOT-003851,2024-07-01,2025-07-01,0.5041,6,Toyota,MUV,1707,400410,25,38,M,Tier2,0,0,0.0,0
ABC-MOT-003852,2024-10-27,2025-10-27,0.1808,1,Tata,Hatchback,1093,625978,0,25,M,Tier3,2,0,0.0,0
ABC-MOT-003853,2024-01-04,2025-01-03,0.9945,3,Maruti,SUV,2133,1240233,45,55,M,Tier2,0,0,0.0,0
ABC-MOT-003854,2024-06-28,2025-06-28,0.5123,1,Maruti,Hatchback,826,446026,25,35,M,Tier1,0,0,0.0,0
ABC-MOT-003855,2024-07-04,2025-07-04,0.4959,0,Maruti,SUV,2032,1374029,25,54,M,Tier1,0,0,0.0,0
ABC-MOT-003856,2024-05-03,2025-05-03,0.6658,0,Maruti,SUV,2285,1372216,0,25,M,Tier3,1,0,0.0,0
ABC-MOT-003857,2024-09-03,2025-09-03,0.3288,6,Maruti,SUV,2384,773600,45,44,M,Tier2,0,0,0.0,0
ABC-MOT-003858,2024-04-28,2025-04-28,0.6795,4,Tata,SUV,1783,730736,25,40,M,Tier3,0,0,0.0,0
ABC-MOT-003859,2024-05-17,2025-05-17,0.6274,2,Maruti,SUV,2022,1495244,0,73,M,Tier1,1,0,0.0,0
ABC-MOT-003860,2024-04-10,2025-04-10,0.7288,5,Maruti,Hatchback,1129,233400,35,54,M,Tier2,0,0,0.0,0
ABC-MOT-003861,2024-08-16,2025-08-16,0.3781,8,Maruti,MUV,2083,554237,50,53,M,Tier3,0,0,0.0,0
ABC-MOT-003862,2024-11-19,2025-11-19,0.1178,8,Hyundai,MUV,1919,319903,45,64,F,Tier1,0,0,0.0,0
ABC-MOT-003863,2024-03-06,2025-03-06,0.8247,0,Other,Sedan,1310,890508,20,43,M,Tier1,0,0,0.0,0
ABC-MOT-003864,2024-05-29,2025-05-29,0.5945,12,Maruti,Hatchback,817,200000,35,38,M,Tier1,0,0,0.0,0
ABC-MOT-003865,2024-03-23,2025-03-23,0.7781,0,Maruti,Hatchback,1076,513468,50,37,F,Tier2,0,0,0.0,0
ABC-MOT-003866,2024-03-30,2025-03-30,0.7589,6,Tata,SUV,2463,903360,25,43,M,Tier1,0,0,0.0,0
ABC-MOT-003867,2024-12-21,2025-12-21,0.0301,0,Kia,MUV,2100,1170013,45,18,M,Tier1,0,0,0.0,0
ABC-MOT-003868,2024-09-17,2025-09-17,0.2904,1,Mahindra,SUV,2280,1018652,0,40,M,Tier2,2,0,0.0,0
ABC-MOT-003869,2024-12-11,2025-12-11,0.0575,6,Honda,Hatchback,1070,359272,25,42,M,Tier2,0,0,0.0,0
ABC-MOT-003870,2024-08-20,2025-08-20,0.3671,1,Kia,Hatchback,939,446476,35,38,F,Tier1,0,0,0.0,0
ABC-MOT-003871,2024-08-31,2025-08-31,0.337,1,Tata,Sedan,1513,654304,25,21,M,Tier3,0,0,0.0,0
ABC-MOT-003872,2024-09-18,2025-09-18,0.2877,13,Other,Hatchback,908,200000,0,38,F,Tier1,1,0,0.0,0
ABC-MOT-003873,2024-08-26,2025-08-26,0.3507,0,Maruti,Hatchback,889,586763,45,21,F,Tier2,0,0,0.0,0
ABC-MOT-003874,2024-10-27,2025-10-27,0.1808,4,Honda,Hatchback,1035,450131,0,61,F,Tier2,2,0,0.0,0
ABC-MOT-003875,2024-04-29,2025-04-29,0.6767,9,Honda,Hatchback,1058,200000,0,36,M,Tier2,2,0,0.0,0
ABC-MOT-003876,2024-02-07,2025-02-06,0.9014,4,Kia,Hatchback,1194,408430,0,18,M,Tier2,2,0,0.0,0
ABC-MOT-003877,2024-06-27,2025-06-27,0.5151,2,Hyundai,SUV,1736,994623,45,37,M,Tier2,0,0,0.0,0
ABC-MOT-003878,2024-01-01,2024-12-31,1.0,0,Mahindra,Hatchback,916,498861,20,50,M,Tier2,0,0,0.0,0
ABC-MOT-003879,2024-01-18,2025-01-17,0.9562,5,Maruti,Sedan,1299,592259,45,42,F,Tier3,0,0,0.0,0
ABC-MOT-003880,2024-01-19,2025-01-18,0.9534,5,Tata,SUV,2448,909327,45,29,M,Tier3,0,0,0.0,0
ABC-MOT-003881,2024-01-29,2025-01-28,0.926,4,Maruti,MUV,2281,745116,45,31,M,Tier3,0,0,0.0,0
ABC-MOT-003882,2024-09-15,2025-09-15,0.2959,4,Tata,SUV,1830,738842,35,36,X,Tier2,0,0,0.0,0
ABC-MOT-003883,2024-08-06,2025-08-06,0.4055,6,Tata,SUV,2468,490260,20,34,M,Tier2,0,0,0.0,0
ABC-MOT-003884,2024-12-08,2025-12-08,0.0658,0,Maruti,SUV,2204,1713550,50,24,F,Tier1,0,0,0.0,0
ABC-MOT-003885,2024-04-16,2025-04-16,0.7123,2,Maruti,SUV,1976,1231027,25,39,M,Tier2,0,0,0.0,0
ABC-MOT-003886,2024-05-01,2025-05-01,0.6712,11,Maruti,SUV,1881,350537,20,23,M,Tier1,0,1,9049.0,0
ABC-MOT-003887,2024-06-28,2025-06-28,0.5123,0,Tata,Sedan,1541,828149,20,51,M,Tier1,0,0,0.0,0
ABC-MOT-003888,2024-10-12,2025-10-12,0.2219,15,Tata,SUV,1585,255108,45,52,M,Tier3,0,0,0.0,0
ABC-MOT-003889,2024-12-06,2025-12-06,0.0712,7,Mahindra,Sedan,1303,303456,0,27,F,Tier2,1,0,0.0,0
ABC-MOT-003890,2024-09-23,2025-09-23,0.274,2,Maruti,Hatchback,1174,504423,0,31,M,Tier1,1,0,0.0,0
